"month","volume","group","seasonal"
144,2142250272,"Prime","Unadjusted"
145,1307041920,"Prime","Unadjusted"
146,1203943296,"Prime","Unadjusted"
147,1080007104,"Prime","Unadjusted"
148,2116385904,"Prime","Unadjusted"
149,2283354528,"Prime","Unadjusted"
150,3712357680,"Prime","Unadjusted"
151,11003211840,"Prime","Unadjusted"
152,6108446400,"Prime","Unadjusted"
153,2616185280,"Prime","Unadjusted"
154,1573303248,"Prime","Unadjusted"
155,1423822704,"Prime","Unadjusted"
156,2244308976,"Prime","Unadjusted"
157,1339347984,"Prime","Unadjusted"
158,940252848,"Prime","Unadjusted"
159,974490816,"Prime","Unadjusted"
160,1514403456,"Prime","Unadjusted"
161,1451641872,"Prime","Unadjusted"
162,2331625728,"Prime","Unadjusted"
163,9217836144,"Prime","Unadjusted"
164,5311473264,"Prime","Unadjusted"
165,1930007520,"Prime","Unadjusted"
166,1399449840,"Prime","Unadjusted"
167,1165769232,"Prime","Unadjusted"
168,1900284576,"Prime","Unadjusted"
169,1124733072,"Prime","Unadjusted"
170,1187414640,"Prime","Unadjusted"
171,1260952272,"Prime","Unadjusted"
172,1531566816,"Prime","Unadjusted"
173,1620027312,"Prime","Unadjusted"
174,2738272224,"Prime","Unadjusted"
175,8767528944,"Prime","Unadjusted"
176,5699969664,"Prime","Unadjusted"
177,2299657152,"Prime","Unadjusted"
178,1465806576,"Prime","Unadjusted"
179,1797942288,"Prime","Unadjusted"
180,2224435104,"Prime","Unadjusted"
181,1374053184,"Prime","Unadjusted"
182,1443240816,"Prime","Unadjusted"
183,1171592880,"Prime","Unadjusted"
184,1525871136,"Prime","Unadjusted"
185,1930528944,"Prime","Unadjusted"
186,2842897104,"Prime","Unadjusted"
187,8302062528,"Prime","Unadjusted"
188,5644248000,"Prime","Unadjusted"
189,2204844096,"Prime","Unadjusted"
190,1461660192,"Prime","Unadjusted"
191,1732547668.13353,"Prime","Unadjusted"
192,2261502951.36067,"Prime","Unadjusted"
193,1386538219.82211,"Prime","Unadjusted"
194,1506772168.10855,"Prime","Unadjusted"
195,1302997738.21287,"Prime","Unadjusted"
196,1912413291.5045,"Prime","Unadjusted"
197,1956395846.86638,"Prime","Unadjusted"
198,2761723954.14968,"Prime","Unadjusted"
199,7564167587.52723,"Prime","Unadjusted"
200,5244663910.9937,"Prime","Unadjusted"
201,2133435850.34169,"Prime","Unadjusted"
60,2551471728,"Superprime","Unadjusted"
61,2051777904,"Superprime","Unadjusted"
62,2056283808,"Superprime","Unadjusted"
63,2175927696,"Superprime","Unadjusted"
64,3030191760,"Superprime","Unadjusted"
65,5331578448,"Superprime","Unadjusted"
66,6960330864,"Superprime","Unadjusted"
67,15196821936,"Superprime","Unadjusted"
68,10126941696,"Superprime","Unadjusted"
69,5378805984,"Superprime","Unadjusted"
70,4362997248,"Superprime","Unadjusted"
71,3380538720,"Superprime","Unadjusted"
72,3506270448,"Superprime","Unadjusted"
73,2915758752,"Superprime","Unadjusted"
74,3077524176,"Superprime","Unadjusted"
75,3003020592,"Superprime","Unadjusted"
76,4812504528,"Superprime","Unadjusted"
77,7057370832,"Superprime","Unadjusted"
78,8202825552,"Superprime","Unadjusted"
79,15822954240,"Superprime","Unadjusted"
80,9588828096,"Superprime","Unadjusted"
81,4907001792,"Superprime","Unadjusted"
82,3670208880,"Superprime","Unadjusted"
83,2707983504,"Superprime","Unadjusted"
84,3679530864,"Superprime","Unadjusted"
85,2243390160,"Superprime","Unadjusted"
86,2044086000,"Superprime","Unadjusted"
87,2044564992,"Superprime","Unadjusted"
88,2558577456,"Superprime","Unadjusted"
89,3356101152,"Superprime","Unadjusted"
90,4656774480,"Superprime","Unadjusted"
91,14643817008,"Superprime","Unadjusted"
92,9159190272,"Superprime","Unadjusted"
93,3908421888,"Superprime","Unadjusted"
94,2752791120,"Superprime","Unadjusted"
95,2184465216,"Superprime","Unadjusted"
96,3626542080,"Superprime","Unadjusted"
97,2335300128,"Superprime","Unadjusted"
98,1766177328,"Superprime","Unadjusted"
99,1979337744,"Superprime","Unadjusted"
100,2150716560,"Superprime","Unadjusted"
101,2349413568,"Superprime","Unadjusted"
102,3903616128,"Superprime","Unadjusted"
103,14488031328,"Superprime","Unadjusted"
104,9568866576,"Superprime","Unadjusted"
105,4285852992,"Superprime","Unadjusted"
106,2128108320,"Superprime","Unadjusted"
107,2222695104,"Superprime","Unadjusted"
108,3646326096,"Superprime","Unadjusted"
109,1912546800,"Superprime","Unadjusted"
110,1605797760,"Superprime","Unadjusted"
111,1659606672,"Superprime","Unadjusted"
112,2301531312,"Superprime","Unadjusted"
113,2378134752,"Superprime","Unadjusted"
114,3730070448,"Superprime","Unadjusted"
115,14965354464,"Superprime","Unadjusted"
116,9532757328,"Superprime","Unadjusted"
117,3645593280,"Superprime","Unadjusted"
118,2050502112,"Superprime","Unadjusted"
119,1946878224,"Superprime","Unadjusted"
120,3102760896,"Superprime","Unadjusted"
121,1781019360,"Superprime","Unadjusted"
122,1487032416,"Superprime","Unadjusted"
123,1376275440,"Superprime","Unadjusted"
124,1957607520,"Superprime","Unadjusted"
125,2348443440,"Superprime","Unadjusted"
126,2903091696,"Superprime","Unadjusted"
127,13019037840,"Superprime","Unadjusted"
128,9386145888,"Superprime","Unadjusted"
129,3246225168,"Superprime","Unadjusted"
130,2006069664,"Superprime","Unadjusted"
131,1876575024,"Superprime","Unadjusted"
